gnote		snote		dnote
46.800		47.000		46.400		0.200		0.600		0.400
44.220		44.000		43.690		0.220		0.310		0.530
44.220		44.000		44.290		0.220		0.290		0.070
43.930		44.000		44.030		0.070		0.030		0.100
47.280		47.000		47.200		0.280		0.200		0.080
44.220		44.000		43.810		0.220		0.190		0.410
44.220		44.000		44.050		0.220		0.050		0.170
44.490		44.000		44.490		0.490		0.490		0.000
46.560		47.000		46.590		0.440		0.410		0.030
47.280		47.000		47.280		0.280		0.280		0.000
48.840		49.000		48.810		0.160		0.190		0.030
47.280		47.000		47.510		0.280		0.510		0.230
45.030		45.000		45.300		0.030		0.300		0.270
47.740		47.000		47.740		0.740		0.740		0.000
41.820		42.000		41.620		0.180		0.380		0.200
42.140		42.000		0.000		0.140		42.000		42.140
42.140		42.000		42.140		0.140		0.140		0.000
47.040		47.000		46.680		0.040		0.320		0.360
41.820		42.000		41.740		0.180		0.260		0.080
41.820		42.000		41.820		0.180		0.180		0.000
41.820		42.000		41.820		0.180		0.180		0.000
45.030		45.000		44.940		0.030		0.060		0.090
45.030		45.000		45.100		0.030		0.100		0.070
47.280		47.000		47.470		0.280		0.470		0.190
42.140		42.000		42.200		0.140		0.200		0.060
40.140		40.000		40.010		0.140		0.010		0.130
47.740		47.000		47.590		0.740		0.590		0.150
47.510		47.000		47.700		0.510		0.700		0.190
49.060		49.000		48.780		0.060		0.220		0.280
48.630		49.000		47.590		0.370		1.410		1.040
47.510		47.000		0.000		0.510		47.000		47.510
47.040		47.000		47.140		0.040		0.140		0.100
44.220		44.000		44.150		0.220		0.150		0.070
42.140		42.000		42.140		0.140		0.140		0.000
40.140		40.000		40.140		0.140		0.140		0.000
42.140		42.000		42.140		0.140		0.140		0.000
43.930		44.000		43.930		0.070		0.070		0.000
47.040		47.000		46.930		0.040		0.070		0.110
47.510		47.000		47.680		0.510		0.680		0.170
47.040		47.000		47.040		0.040		0.040		0.000
48.840		49.000		48.710		0.160		0.290		0.130
48.840		49.000		47.510		0.160		1.490		1.330
47.510		47.000		0.000		0.510		47.000		47.510
47.040		47.000		47.130		0.040		0.130		0.090
43.930		44.000		44.220		0.070		0.220		0.290
41.500		42.000		41.740		0.500		0.260		0.240
45.030		45.000		45.060		0.030		0.060		0.030
44.220		44.000		44.270		0.220		0.270		0.050
41.820		42.000		41.820		0.180		0.180		0.000
40.140		40.000		40.060		0.140		0.060		0.080
0.880		0.780		0.880
