gnote		snote		dnote
41.820		42.000		41.940		0.180		0.060		0.120
49.680		49.000		49.640		0.680		0.640		0.040
49.470		49.000		49.570		0.470		0.570		0.100
49.060		49.000		49.190		0.060		0.190		0.130
47.740		47.000		47.760		0.740		0.760		0.020
49.270		49.000		49.270		0.270		0.270		0.000
45.560		45.000		45.520		0.560		0.520		0.040
45.300		45.000		45.330		0.300		0.330		0.030
47.280		47.000		47.730		0.280		0.730		0.450
42.450		42.000		42.200		0.450		0.200		0.250
42.140		42.000		42.230		0.140		0.230		0.090
47.280		47.000		47.210		0.280		0.210		0.070
47.740		47.000		47.760		0.740		0.760		0.020
47.510		47.000		47.510		0.510		0.510		0.000
45.300		45.000		45.720		0.300		0.720		0.420
47.280		47.000		47.220		0.280		0.220		0.060
47.280		47.000		47.420		0.280		0.420		0.140
47.280		47.000		47.200		0.280		0.200		0.080
49.060		49.000		49.090		0.060		0.090		0.030
48.840		49.000		48.850		0.160		0.150		0.010
42.140		42.000		42.020		0.140		0.020		0.120
49.680		49.000		49.680		0.680		0.680		0.000
49.680		49.000		49.660		0.680		0.660		0.020
49.680		49.000		49.700		0.680		0.700		0.020
47.040		47.000		47.090		0.040		0.090		0.050
49.270		49.000		49.270		0.270		0.270		0.000
45.560		45.000		45.480		0.560		0.480		0.080
45.560		45.000		45.820		0.560		0.820		0.260
49.060		49.000		49.110		0.060		0.110		0.050
47.280		47.000		47.300		0.280		0.300		0.020
42.140		42.000		41.900		0.140		0.100		0.240
47.040		47.000		47.110		0.040		0.110		0.070
47.280		47.000		47.300		0.280		0.300		0.020
47.040		47.000		46.850		0.040		0.150		0.190
45.300		45.000		45.330		0.300		0.330		0.030
47.040		47.000		47.110		0.040		0.110		0.070
39.890		40.000		51.580		0.110		11.580		11.690
40.140		40.000		40.050		0.140		0.050		0.090
42.140		42.000		42.270		0.140		0.270		0.130
41.820		42.000		41.820		0.180		0.180		0.000
47.280		47.000		48.120		0.280		1.120		0.840
54.300		54.000		54.570		0.300		0.570		0.270
54.760		54.000		0.000		0.760		54.000		54.760
54.450		54.000		54.730		0.450		0.730		0.280
52.320		52.000		52.200		0.320		0.200		0.120
54.300		54.000		54.500		0.300		0.500		0.200
50.280		50.000		51.140		0.280		1.140		0.860
50.470		50.000		50.490		0.470		0.490		0.020
52.320		52.000		52.300		0.320		0.300		0.020
47.280		47.000		47.090		0.280		0.090		0.190
47.040		47.000		46.920		0.040		0.080		0.120
52.320		52.000		52.510		0.320		0.510		0.190
52.490		52.000		52.490		0.490		0.490		0.000
52.140		52.000		52.190		0.140		0.190		0.050
50.670		50.000		50.650		0.670		0.650		0.020
52.320		52.000		52.490		0.320		0.490		0.170
52.320		52.000		52.270		0.320		0.270		0.050
52.320		52.000		52.610		0.320		0.610		0.290
54.300		54.000		54.290		0.300		0.290		0.010
54.300		54.000		54.380		0.300		0.380		0.080
47.280		47.000		47.820		0.280		0.820		0.540
54.300		54.000		54.760		0.300		0.760		0.460
54.450		54.000		0.000		0.450		54.000		54.450
54.450		54.000		54.380		0.450		0.380		0.070
51.960		52.000		51.980		0.040		0.020		0.020
54.300		54.000		54.400		0.300		0.400		0.100
50.280		50.000		50.250		0.280		0.250		0.030
50.280		50.000		50.240		0.280		0.240		0.040
54.300		54.000		54.300		0.300		0.300		0.000
52.660		52.000		52.590		0.660		0.590		0.070
45.820		47.000		46.220		1.180		0.780		0.400
52.660		52.000		52.740		0.660		0.740		0.080
52.660		52.000		52.600		0.660		0.600		0.060
52.320		52.000		52.380		0.320		0.380		0.060
50.670		50.000		50.520		0.670		0.520		0.150
51.790		52.000		51.820		0.210		0.180		0.030
45.300		45.000		45.440		0.300		0.440		0.140
45.030		45.000		45.180		0.030		0.180		0.150
47.040		47.000		47.740		0.040		0.740		0.700
47.280		47.000		47.180		0.280		0.180		0.100
0.787		0.625		0.912
