gnote		snote		dnote
47.280		47.000		47.400		0.280		0.400		0.120
40.830		40.000		40.260		0.830		0.260		0.570
42.450		42.000		42.300		0.450		0.300		0.150
44.770		44.000		44.730		0.770		0.730		0.040
45.560		45.000		46.180		0.560		1.180		0.620
47.280		47.000		47.210		0.280		0.210		0.070
40.830		40.000		40.830		0.830		0.830		0.000
49.270		49.000		49.540		0.270		0.540		0.270
47.040		47.000		49.340		0.040		2.340		2.300
44.770		45.000		47.170		0.230		2.170		2.400
47.040		47.000		45.820		0.040		1.180		1.220
49.060		49.000		47.270		0.060		1.730		1.790
51.240		51.000		49.430		0.240		1.570		1.810
51.960		52.000		50.790		0.040		1.210		1.170
39.790		40.000		52.490		0.210		12.490		12.700
45.300		45.000		45.420		0.300		0.420		0.120
47.740		47.000		47.940		0.740		0.940		0.200
45.300		45.000		45.390		0.300		0.390		0.090
44.220		44.000		44.220		0.220		0.220		0.000
41.500		42.000		41.280		0.500		0.720		0.220
43.930		44.000		43.930		0.070		0.070		0.000
45.030		45.000		43.930		0.030		1.070		1.100
44.770		44.000		44.860		0.770		0.860		0.090
42.140		42.000		42.330		0.140		0.330		0.190
40.140		40.000		40.100		0.140		0.100		0.040
42.140		42.000		41.980		0.140		0.020		0.160
40.490		40.000		40.140		0.490		0.140		0.350
42.140		42.000		42.610		0.140		0.610		0.470
44.770		44.000		44.840		0.770		0.840		0.070
40.490		40.000		40.370		0.490		0.370		0.120
44.220		44.000		45.030		0.220		1.030		0.810
42.140		42.000		42.090		0.140		0.090		0.050
47.040		47.000		47.210		0.040		0.210		0.170
40.140		40.000		40.030		0.140		0.030		0.110
42.450		42.000		44.320		0.450		2.320		1.870
44.220		44.000		45.250		0.220		1.250		1.030
45.560		45.000		47.020		0.560		2.020		1.460
46.800		47.000		49.610		0.200		2.610		2.810
40.830		40.000		47.610		0.830		7.610		6.780
49.270		49.000		47.280		0.270		1.720		1.990
47.040		47.000		44.940		0.040		2.060		2.100
45.030		45.000		47.830		0.030		2.830		2.800
47.740		47.000		50.050		0.740		3.050		2.310
49.880		49.000		51.480		0.880		2.480		1.600
51.600		51.000		51.510		0.600		0.510		0.090
52.320		52.000		52.280		0.320		0.280		0.040
40.140		40.000		0.000		0.140		40.000		40.140
45.300		45.000		0.000		0.300		45.000		45.300
46.800		47.000		45.470		0.200		1.530		1.330
45.030		45.000		46.940		0.030		1.940		1.910
44.490		44.000		45.110		0.490		1.110		0.620
42.450		42.000		44.790		0.450		2.790		2.340
43.930		44.000		42.450		0.070		1.550		1.480
45.560		45.000		42.030		0.560		2.970		3.530
44.490		44.000		45.630		0.490		1.630		1.140
41.820		42.000		44.530		0.180		2.530		2.710
40.140		40.000		41.500		0.140		1.500		1.360
42.140		42.000		40.210		0.140		1.790		1.930
44.770		44.000		42.060		0.770		1.940		2.710
42.140		42.000		44.390		0.140		2.390		2.250
40.490		40.000		39.910		0.490		0.090		0.580
39.790		39.000		40.490		0.790		1.490		0.700
40.140		40.000		39.790		0.140		0.210		0.350
0.762		0.302		0.413
