gnote		snote		dnote
47.040		47.000		46.440		0.040		0.560		0.600
49.060		49.000		49.160		0.060		0.160		0.100
51.600		51.000		51.740		0.600		0.740		0.140
52.140		52.000		52.100		0.140		0.100		0.040
54.910		54.000		55.060		0.910		1.060		0.150
53.340		52.000		53.340		1.340		1.340		0.000
51.960		51.000		52.080		0.960		1.080		0.120
49.680		49.000		49.730		0.680		0.730		0.050
47.510		47.000		47.530		0.510		0.530		0.020
45.560		45.000		45.620		0.560		0.620		0.060
45.560		45.000		45.720		0.560		0.720		0.160
49.470		49.000		49.680		0.470		0.680		0.210
47.510		47.000		47.580		0.510		0.580		0.070
45.300		45.000		45.400		0.300		0.400		0.100
44.770		44.000		44.770		0.770		0.770		0.000
42.450		42.000		42.580		0.450		0.580		0.130
44.770		44.000		44.680		0.770		0.680		0.090
45.560		45.000		45.730		0.560		0.730		0.170
47.510		47.000		47.530		0.510		0.530		0.020
47.280		47.000		47.330		0.280		0.330		0.050
49.470		49.000		49.510		0.470		0.510		0.040
51.790		51.000		52.530		0.790		1.530		0.740
52.490		52.000		52.710		0.490		0.710		0.220
54.610		54.000		54.810		0.610		0.810		0.200
56.630		56.000		56.770		0.630		0.770		0.140
55.060		54.000		55.210		1.060		1.210		0.150
53.340		52.000		53.420		1.340		1.420		0.080
51.960		51.000		51.920		0.960		0.920		0.040
49.880		49.000		50.280		0.880		1.280		0.400
50.080		49.000		49.640		1.080		0.640		0.440
51.960		51.000		51.960		0.960		0.960		0.000
52.660		52.000		52.560		0.660		0.560		0.100
47.740		47.000		47.940		0.740		0.940		0.200
45.560		45.000		45.630		0.560		0.630		0.070
45.030		44.000		45.240		1.030		1.240		0.210
43.060		42.000		43.020		1.060		1.020		0.040
45.030		44.000		45.560		1.030		1.560		0.530
41.170		40.000		40.970		1.170		0.970		0.200
0.237		0.105		0.921
