gnote		snote		dnote
28.490		40.000		28.490		0.490		11.510		0.000
36.190		49.000		36.270		0.810		12.730		0.080
33.820		47.000		33.820		1.180		13.180		0.000
31.060		45.000		31.250		1.940		13.750		0.190
27.050		40.000		27.050		0.950		12.950		0.000
27.790		40.000		27.050		0.210		12.950		0.740
35.740		49.000		35.510		1.260		13.490		0.230
33.300		47.000		33.360		1.700		13.640		0.060
31.650		45.000		31.840		1.350		13.160		0.190
28.490		42.000		28.620		1.510		13.380		0.130
29.170		42.000		29.050		0.830		12.950		0.120
36.630		50.000		36.240		1.370		13.760		0.390
34.800		49.000		34.850		2.200		14.150		0.050
32.770		47.000		32.770		2.230		14.230		0.000
29.820		44.000		29.170		2.180		14.830		0.650
38.280		52.000		29.950		1.720		22.050		8.330
38.670		52.000		38.710		1.330		13.290		0.040
36.630		50.000		36.690		1.370		13.310		0.060
32.770		47.000		32.930		2.230		14.070		0.160
35.280		49.000		35.570		1.720		13.430		0.290
27.050		40.000		27.050		0.950		12.950		0.000
34.800		49.000		34.440		2.200		14.560		0.360
33.300		47.000		33.560		1.700		13.440		0.260
30.450		45.000		30.370		2.550		14.630		0.080
26.280		40.000		26.080		1.720		13.920		0.200
27.050		40.000		26.970		0.950		13.030		0.080
35.280		49.000		35.480		1.720		13.520		0.200
33.820		47.000		33.880		1.180		13.120		0.060
31.060		45.000		31.320		1.940		13.680		0.260
28.490		42.000		28.570		1.510		13.430		0.080
28.490		42.000		28.830		1.510		13.170		0.340
37.060		50.000		36.910		0.940		13.090		0.150
35.280		49.000		34.740		1.720		14.260		0.540
32.770		47.000		32.430		2.230		14.570		0.340
39.050		52.000		38.940		0.950		13.060		0.110
39.050		52.000		39.050		0.950		12.950		0.000
38.670		52.000		38.740		1.330		13.260		0.070
41.170		54.000		41.170		0.830		12.830		0.000
39.050		52.000		38.710		0.950		13.290		0.340
37.060		50.000		37.060		0.940		12.940		0.000
34.320		47.000		35.040		0.680		11.960		0.720
31.060		45.000		31.160		1.940		13.840		0.100
0.048		0.000		0.881
