gnote		snote		dnote
40.490		40.000		41.020		0.490		1.020		0.530
40.490		40.000		40.490		0.490		0.490		0.000
42.450		42.000		42.300		0.450		0.300		0.150
45.300		45.000		45.140		0.300		0.140		0.160
42.450		42.000		42.350		0.450		0.350		0.100
40.490		40.000		40.490		0.490		0.490		0.000
40.490		40.000		40.590		0.490		0.590		0.100
40.490		40.000		40.330		0.490		0.330		0.160
40.490		40.000		40.260		0.490		0.260		0.230
42.140		42.000		42.490		0.140		0.490		0.350
45.300		45.000		45.060		0.300		0.060		0.240
42.140		42.000		42.140		0.140		0.140		0.000
40.140		40.000		40.320		0.140		0.320		0.180
40.490		40.000		40.500		0.490		0.500		0.010
40.490		40.000		40.340		0.490		0.340		0.150
42.450		42.000		42.550		0.450		0.550		0.100
45.300		45.000		45.200		0.300		0.200		0.100
45.300		45.000		44.910		0.300		0.090		0.390
41.820		42.000		41.960		0.180		0.040		0.140
45.030		45.000		45.030		0.030		0.030		0.000
47.280		47.000		47.340		0.280		0.340		0.060
47.280		47.000		47.470		0.280		0.470		0.190
41.820		42.000		41.330		0.180		0.670		0.490
45.300		45.000		45.230		0.300		0.230		0.070
42.450		42.000		42.610		0.450		0.610		0.160
39.790		40.000		39.790		0.210		0.210		0.000
40.490		40.000		40.350		0.490		0.350		0.140
1.000		0.815		0.963
