gnote		snote		dnote
47.040		47.000		47.560		0.040		0.560		0.520
40.140		40.000		40.540		0.140		0.540		0.400
42.450		42.000		42.520		0.450		0.520		0.070
44.490		44.000		44.290		0.490		0.290		0.200
45.030		45.000		45.070		0.030		0.070		0.040
47.280		47.000		47.370		0.280		0.370		0.090
40.830		40.000		52.000		0.830		12.000		11.170
49.270		49.000		49.060		0.270		0.060		0.210
44.490		45.000		44.680		0.510		0.320		0.190
47.280		47.000		47.280		0.280		0.280		0.000
49.270		49.000		49.270		0.270		0.270		0.000
51.050		51.000		50.740		0.050		0.260		0.310
52.320		52.000		52.550		0.320		0.550		0.230
40.830		40.000		40.620		0.830		0.620		0.210
45.030		45.000		45.030		0.030		0.030		0.000
47.040		47.000		44.950		0.040		2.050		2.090
44.770		45.000		47.090		0.230		2.090		2.320
44.490		44.000		44.860		0.490		0.860		0.370
42.140		42.000		41.930		0.140		0.070		0.210
44.220		44.000		44.010		0.220		0.010		0.210
45.030		45.000		45.120		0.030		0.120		0.090
44.490		44.000		42.140		0.490		1.860		2.350
42.140		42.000		40.200		0.140		1.800		1.940
40.140		40.000		40.140		0.140		0.140		0.000
40.140		39.000		40.280		1.140		1.280		0.140
40.140		40.000		42.160		0.140		2.160		2.020
42.140		42.000		44.330		0.140		2.330		2.190
44.220		44.000		52.520		0.220		8.520		8.300
40.540		40.000		43.190		0.540		3.190		2.650
42.450		42.000		47.450		0.450		5.450		5.000
46.800		47.000		51.590		0.200		4.590		4.790
39.750		40.000		42.480		0.250		2.480		2.730
42.450		42.000		44.220		0.450		2.220		1.770
44.220		44.000		45.120		0.220		1.120		0.900
45.030		45.000		47.370		0.030		2.370		2.340
47.280		47.000		40.360		0.280		6.640		6.920
40.830		40.000		43.200		0.830		3.200		2.370
43.360		42.000		44.800		1.360		2.800		1.440
45.030		44.000		45.730		1.030		1.730		0.700
45.300		45.000		47.250		0.300		2.250		1.950
47.040		47.000		52.200		0.040		5.200		5.160
41.500		40.000		0.000		1.500		40.000		41.500
49.060		49.000		50.200		0.060		1.200		1.140
44.770		45.000		45.030		0.230		0.030		0.260
47.040		47.000		46.980		0.040		0.020		0.060
49.880		49.000		49.830		0.880		0.830		0.050
51.600		51.000		51.380		0.600		0.380		0.220
52.490		52.000		52.580		0.490		0.580		0.090
40.490		40.000		0.000		0.490		40.000		40.490
45.300		45.000		0.000		0.300		45.000		45.300
46.800		47.000		45.440		0.200		1.560		1.360
44.770		45.000		46.950		0.230		1.950		2.180
44.220		44.000		44.840		0.220		0.840		0.620
41.500		42.000		44.220		0.500		2.220		2.720
44.220		44.000		41.260		0.220		2.740		2.960
46.560		45.000		46.560		1.560		1.560		0.000
44.490		44.000		45.160		0.490		1.160		0.670
41.820		42.000		44.770		0.180		2.770		2.950
39.890		40.000		42.380		0.110		2.380		2.490
42.140		42.000		51.990		0.140		9.990		9.850
44.220		44.000		42.510		0.220		1.490		1.710
41.820		42.000		44.120		0.180		2.120		2.300
40.490		40.000		41.860		0.490		1.860		1.370
39.790		39.000		40.260		0.790		1.260		0.470
40.490		40.000		39.790		0.490		0.210		0.700
0.800		0.262		0.400
