gnote		snote		dnote
47.510		47.000		47.500		0.510		0.500		0.010
49.680		49.000		49.630		0.680		0.630		0.050
47.510		47.000		47.240		0.510		0.240		0.270
44.490		44.000		44.430		0.490		0.430		0.060
47.510		47.000		47.400		0.510		0.400		0.110
49.680		49.000		49.530		0.680		0.530		0.150
47.280		47.000		0.000		0.280		47.000		47.280
44.490		44.000		44.560		0.490		0.560		0.070
54.450		54.000		0.000		0.450		54.000		54.450
54.450		54.000		54.330		0.450		0.330		0.120
51.600		51.000		51.660		0.600		0.660		0.060
52.490		52.000		52.380		0.490		0.380		0.110
52.660		52.000		52.510		0.660		0.510		0.150
47.280		47.000		47.280		0.280		0.280		0.000
49.060		49.000		49.680		0.060		0.680		0.620
49.270		49.000		49.220		0.270		0.220		0.050
52.320		52.000		52.270		0.320		0.270		0.050
51.050		51.000		51.100		0.050		0.100		0.050
49.680		49.000		49.620		0.680		0.620		0.060
47.510		47.000		47.470		0.510		0.470		0.040
49.680		49.000		49.950		0.680		0.950		0.270
47.510		47.000		47.360		0.510		0.360		0.150
44.490		44.000		44.440		0.490		0.440		0.050
49.270		49.000		0.000		0.270		49.000		49.270
49.470		49.000		49.330		0.470		0.330		0.140
52.320		52.000		52.210		0.320		0.210		0.110
51.790		51.000		51.860		0.790		0.860		0.070
49.060		49.000		49.650		0.060		0.650		0.590
47.510		47.000		47.410		0.510		0.410		0.100
49.470		49.000		48.870		0.470		0.130		0.600
47.740		47.000		47.590		0.740		0.590		0.150
44.220		44.000		44.300		0.220		0.300		0.080
54.760		54.000		0.000		0.760		54.000		54.760
54.450		54.000		54.520		0.450		0.520		0.070
57.300		57.000		57.230		0.300		0.230		0.070
53.820		54.000		53.820		0.180		0.180		0.000
51.420		51.000		51.210		0.420		0.210		0.210
52.490		52.000		52.640		0.490		0.640		0.150
56.490		56.000		56.480		0.490		0.480		0.010
52.490		52.000		52.700		0.490		0.700		0.210
47.740		47.000		48.010		0.740		1.010		0.270
44.490		44.000		44.550		0.490		0.550		0.060
47.510		47.000		47.360		0.510		0.360		0.150
45.300		45.000		45.190		0.300		0.190		0.110
42.760		42.000		42.370		0.760		0.370		0.390
40.490		40.000		40.300		0.490		0.300		0.190
0.609		0.565		0.848
