gnote		snote		dnote
47.510		47.000		47.570		0.510		0.570		0.060
44.490		44.000		43.840		0.490		0.160		0.650
44.770		44.000		44.550		0.770		0.550		0.220
44.490		44.000		44.580		0.490		0.580		0.090
47.040		47.000		47.160		0.040		0.160		0.120
44.490		44.000		44.460		0.490		0.460		0.030
44.490		44.000		44.610		0.490		0.610		0.120
44.490		44.000		44.490		0.490		0.490		0.000
47.280		47.000		47.510		0.280		0.510		0.230
47.510		47.000		47.770		0.510		0.770		0.260
49.060		49.000		49.240		0.060		0.240		0.180
47.510		47.000		47.510		0.510		0.510		0.000
45.560		45.000		45.630		0.560		0.630		0.070
47.740		47.000		48.140		0.740		1.140		0.400
42.140		42.000		42.100		0.140		0.100		0.040
42.450		42.000		42.280		0.450		0.280		0.170
42.450		42.000		42.450		0.450		0.450		0.000
47.280		47.000		47.200		0.280		0.200		0.080
42.140		42.000		41.660		0.140		0.340		0.480
42.450		42.000		42.310		0.450		0.310		0.140
42.140		42.000		42.370		0.140		0.370		0.230
45.820		45.000		45.820		0.820		0.820		0.000
45.560		45.000		45.620		0.560		0.620		0.060
47.280		47.000		47.780		0.280		0.780		0.500
42.140		42.000		42.180		0.140		0.180		0.040
40.490		40.000		40.570		0.490		0.570		0.080
47.280		47.000		47.410		0.280		0.410		0.130
47.510		47.000		47.760		0.510		0.760		0.250
49.270		49.000		49.320		0.270		0.320		0.050
49.270		49.000		49.450		0.270		0.450		0.180
47.040		47.000		46.990		0.040		0.010		0.050
47.040		47.000		47.430		0.040		0.430		0.390
44.220		44.000		44.510		0.220		0.510		0.290
42.140		42.000		42.140		0.140		0.140		0.000
40.490		40.000		40.140		0.490		0.140		0.350
42.140		42.000		42.230		0.140		0.230		0.090
44.770		44.000		44.630		0.770		0.630		0.140
47.040		47.000		47.640		0.040		0.640		0.600
47.040		47.000		47.010		0.040		0.010		0.030
47.040		47.000		47.250		0.040		0.250		0.210
48.840		49.000		49.010		0.160		0.010		0.170
49.060		49.000		49.040		0.060		0.040		0.020
47.510		47.000		47.540		0.510		0.540		0.030
47.040		47.000		47.090		0.040		0.090		0.050
44.490		44.000		44.720		0.490		0.720		0.230
42.140		42.000		41.870		0.140		0.130		0.270
45.560		45.000		45.840		0.560		0.840		0.280
44.490		44.000		44.490		0.490		0.490		0.000
42.450		42.000		42.190		0.450		0.190		0.260
40.490		40.000		40.830		0.490		0.830		0.340
0.760		0.580		0.960
