gnote		snote		dnote
39.790		40.000		39.820		0.210		0.180		0.030
40.490		40.000		40.490		0.490		0.490		0.000
42.760		42.000		42.830		0.760		0.830		0.070
45.030		45.000		45.100		0.030		0.100		0.070
42.140		42.000		42.010		0.140		0.010		0.130
40.140		40.000		40.200		0.140		0.200		0.060
40.140		40.000		40.220		0.140		0.220		0.080
40.490		40.000		40.330		0.490		0.330		0.160
40.490		40.000		40.490		0.490		0.490		0.000
42.760		42.000		42.760		0.760		0.760		0.000
45.560		45.000		45.700		0.560		0.700		0.140
42.450		42.000		42.450		0.450		0.450		0.000
40.490		40.000		40.490		0.490		0.490		0.000
40.490		40.000		40.320		0.490		0.320		0.170
40.490		40.000		40.590		0.490		0.590		0.100
42.760		42.000		42.930		0.760		0.930		0.170
45.030		45.000		45.140		0.030		0.140		0.110
45.300		45.000		45.040		0.300		0.040		0.260
42.140		42.000		42.140		0.140		0.140		0.000
45.030		45.000		45.070		0.030		0.070		0.040
46.800		47.000		46.710		0.200		0.290		0.090
47.040		47.000		47.590		0.040		0.590		0.550
42.140		42.000		42.340		0.140		0.340		0.200
44.220		45.000		44.260		0.780		0.740		0.040
42.140		42.000		42.140		0.140		0.140		0.000
40.490		40.000		39.910		0.490		0.090		0.580
40.490		40.000		40.600		0.490		0.600		0.110
0.815		0.704		0.926
