gnote		snote		dnote
47.280		47.000		47.740		0.280		0.740		0.460
44.220		44.000		44.220		0.220		0.220		0.000
47.040		47.000		47.250		0.040		0.250		0.210
52.490		52.000		52.460		0.490		0.460		0.030
49.470		49.000		49.270		0.470		0.270		0.200
51.960		52.000		51.980		0.040		0.020		0.020
49.470		49.000		49.220		0.470		0.220		0.250
47.280		47.000		47.070		0.280		0.070		0.210
47.280		47.000		47.700		0.280		0.700		0.420
40.490		40.000		40.410		0.490		0.410		0.080
42.450		42.000		42.560		0.450		0.560		0.110
44.490		44.000		44.770		0.490		0.770		0.280
42.450		42.000		42.260		0.450		0.260		0.190
40.490		40.000		39.860		0.490		0.140		0.630
42.450		42.000		42.170		0.450		0.170		0.280
47.510		47.000		47.130		0.510		0.130		0.380
44.770		44.000		44.810		0.770		0.810		0.040
46.560		47.000		47.330		0.440		0.330		0.770
52.490		52.000		51.910		0.490		0.090		0.580
51.420		51.000		51.420		0.420		0.420		0.000
49.270		49.000		49.190		0.270		0.190		0.080
52.490		52.000		52.130		0.490		0.130		0.360
49.270		49.000		49.840		0.270		0.840		0.570
47.040		47.000		47.430		0.040		0.430		0.390
47.510		47.000		46.940		0.510		0.060		0.570
42.450		42.000		44.020		0.450		2.020		1.570
44.220		44.000		45.540		0.220		1.540		1.320
45.030		45.000		42.160		0.030		2.840		2.870
42.140		42.000		40.520		0.140		1.480		1.620
40.490		40.000		49.510		0.490		9.510		9.020
49.470		49.000		52.340		0.470		3.340		2.870
52.320		52.000		52.450		0.320		0.450		0.130
52.320		52.000		52.770		0.320		0.770		0.450
51.600		51.000		51.600		0.600		0.600		0.000
49.270		49.000		49.220		0.270		0.220		0.050
51.600		51.000		51.630		0.600		0.630		0.030
52.320		52.000		52.110		0.320		0.110		0.210
49.270		49.000		49.400		0.270		0.400		0.130
51.240		51.000		51.340		0.240		0.340		0.100
52.660		52.000		52.660		0.660		0.660		0.000
49.680		49.000		49.570		0.680		0.570		0.110
49.880		49.000		49.960		0.880		0.960		0.080
47.740		47.000		47.720		0.740		0.720		0.020
43.650		44.000		43.650		0.350		0.350		0.000
40.220		40.000		52.670		0.220		12.670		12.450
42.450		42.000		42.240		0.450		0.240		0.210
47.510		47.000		47.420		0.510		0.420		0.090
44.220		44.000		44.030		0.220		0.030		0.190
47.280		47.000		47.510		0.280		0.510		0.230
52.490		52.000		52.570		0.490		0.570		0.080
51.600		51.000		51.530		0.600		0.530		0.070
49.270		49.000		48.810		0.270		0.190		0.460
52.490		52.000		52.180		0.490		0.180		0.310
48.840		49.000		48.790		0.160		0.210		0.050
47.040		47.000		46.680		0.040		0.320		0.360
47.280		47.000		47.260		0.280		0.260		0.020
42.450		42.000		42.340		0.450		0.340		0.110
44.220		44.000		39.080		0.220		4.920		5.140
45.300		45.000		40.220		0.300		4.780		5.080
39.420		39.000		40.380		0.420		1.380		0.960
40.490		40.000		40.490		0.490		0.490		0.000
0.820		0.574		0.754
