gnote		snote		dnote
44.220		44.000		0.000		0.220		44.000		44.220
44.490		44.000		44.460		0.490		0.460		0.030
45.300		45.000		45.430		0.300		0.430		0.130
47.280		47.000		47.730		0.280		0.730		0.450
40.140		40.000		39.930		0.140		0.070		0.210
41.820		42.000		41.580		0.180		0.420		0.240
43.650		44.000		44.700		0.350		0.700		1.050
44.220		44.000		43.990		0.220		0.010		0.230
44.490		44.000		44.650		0.490		0.650		0.160
45.030		45.000		45.850		0.030		0.850		0.820
47.280		47.000		48.130		0.280		1.130		0.850
42.450		42.000		42.140		0.450		0.140		0.310
44.770		44.000		44.730		0.770		0.730		0.040
45.030		45.000		45.320		0.030		0.320		0.290
45.300		45.000		45.910		0.300		0.910		0.610
44.490		44.000		44.490		0.490		0.490		0.000
40.140		40.000		40.550		0.140		0.550		0.410
45.300		45.000		45.360		0.300		0.360		0.060
44.220		44.000		44.430		0.220		0.430		0.210
45.300		45.000		45.470		0.300		0.470		0.170
37.060		37.000		40.830		0.060		3.830		3.770
40.140		40.000		0.000		0.140		40.000		40.140
42.140		42.000		42.260		0.140		0.260		0.120
40.490		40.000		39.890		0.490		0.110		0.600
42.140		42.000		42.450		0.140		0.450		0.310
44.490		44.000		44.560		0.490		0.560		0.070
44.490		44.000		44.460		0.490		0.460		0.030
45.030		45.000		45.700		0.030		0.700		0.670
47.280		47.000		47.700		0.280		0.700		0.420
49.680		49.000		49.680		0.680		0.680		0.000
51.050		51.000		51.290		0.050		0.290		0.240
52.320		52.000		52.660		0.320		0.660		0.340
52.140		52.000		52.340		0.140		0.340		0.200
43.650		44.000		45.820		0.350		1.820		2.170
45.560		45.000		0.000		0.560		45.000		45.560
47.280		47.000		47.680		0.280		0.680		0.400
42.140		42.000		42.100		0.140		0.100		0.040
44.770		44.000		44.390		0.770		0.390		0.380
45.560		45.000		45.050		0.560		0.050		0.510
44.770		44.000		44.770		0.770		0.770		0.000
45.560		45.000		45.490		0.560		0.490		0.070
51.960		52.000		52.010		0.040		0.010		0.050
52.140		52.000		52.290		0.140		0.290		0.150
41.820		42.000		41.650		0.180		0.350		0.170
44.220		44.000		44.360		0.220		0.360		0.140
45.030		45.000		45.270		0.030		0.270		0.240
44.770		44.000		44.400		0.770		0.400		0.370
45.300		45.000		45.460		0.300		0.460		0.160
53.820		54.000		0.000		0.180		54.000		53.820
53.980		54.000		53.790		0.020		0.210		0.190
52.660		52.000		52.120		0.660		0.120		0.540
51.240		51.000		51.440		0.240		0.440		0.200
52.660		52.000		52.660		0.660		0.660		0.000
54.140		54.000		54.380		0.140		0.380		0.240
56.080		56.000		56.610		0.080		0.610		0.530
54.140		54.000		54.240		0.140		0.240		0.100
52.140		52.000		52.230		0.140		0.230		0.090
51.420		51.000		51.600		0.420		0.600		0.180
52.490		52.000		52.610		0.490		0.610		0.120
52.140		52.000		52.360		0.140		0.360		0.220
51.600		51.000		51.620		0.600		0.620		0.020
47.280		47.000		47.390		0.280		0.390		0.110
47.740		47.000		47.940		0.740		0.940		0.200
41.820		40.000		41.740		1.820		1.740		0.080
49.270		49.000		49.930		0.270		0.930		0.660
49.270		49.000		49.520		0.270		0.520		0.250
47.510		47.000		47.870		0.510		0.870		0.360
40.490		40.000		39.600		0.490		0.400		0.890
40.830		40.000		40.720		0.830		0.720		0.110
44.490		44.000		0.000		0.490		44.000		44.490
42.450		42.000		42.470		0.450		0.470		0.020
44.220		44.000		44.270		0.220		0.270		0.050
45.030		45.000		45.030		0.030		0.030		0.000
47.740		47.000		47.600		0.740		0.600		0.140
52.660		52.000		53.290		0.660		1.290		0.630
51.240		51.000		51.130		0.240		0.130		0.110
52.320		52.000		52.730		0.320		0.730		0.410
54.450		54.000		54.640		0.450		0.640		0.190
56.220		56.000		56.460		0.220		0.460		0.240
53.980		54.000		53.720		0.020		0.280		0.260
52.320		52.000		52.640		0.320		0.640		0.320
51.600		51.000		51.620		0.600		0.620		0.020
52.320		52.000		52.310		0.320		0.310		0.010
52.660		52.000		52.450		0.660		0.450		0.210
51.600		51.000		52.170		0.600		1.170		0.570
47.510		47.000		0.000		0.510		47.000		47.510
47.280		47.000		47.510		0.280		0.510		0.230
40.830		40.000		47.380		0.830		7.380		6.550
49.680		49.000		49.570		0.680		0.570		0.110
49.680		49.000		49.250		0.680		0.250		0.430
47.510		47.000		48.320		0.510		1.320		0.810
47.510		47.000		47.580		0.510		0.580		0.070
52.140		52.000		52.790		0.140		0.790		0.650
51.420		51.000		51.490		0.420		0.490		0.070
52.320		52.000		52.530		0.320		0.530		0.210
0.726		0.495		0.747
