gnote		snote		dnote
40.140		40.000		40.450		0.140		0.450		0.310
39.050		39.000		39.050		0.050		0.050		0.000
40.140		40.000		40.340		0.140		0.340		0.200
39.050		39.000		39.090		0.050		0.090		0.040
40.140		40.000		40.050		0.140		0.050		0.090
41.500		42.000		42.110		0.500		0.110		0.610
38.670		39.000		38.600		0.330		0.400		0.070
39.790		40.000		39.080		0.210		0.920		0.710
43.650		44.000		43.700		0.350		0.300		0.050
41.820		42.000		41.690		0.180		0.310		0.130
39.790		40.000		39.670		0.210		0.330		0.120
38.670		39.000		38.670		0.330		0.330		0.000
36.630		37.000		36.700		0.370		0.300		0.070
35.280		35.000		35.600		0.280		0.600		0.320
42.140		42.000		42.370		0.140		0.370		0.230
40.140		40.000		40.510		0.140		0.510		0.370
39.420		39.000		38.880		0.420		0.120		0.540
42.140		42.000		42.190		0.140		0.190		0.050
40.490		40.000		40.310		0.490		0.310		0.180
39.050		39.000		39.170		0.050		0.170		0.120
36.630		37.000		36.740		0.370		0.260		0.110
41.820		42.000		42.480		0.180		0.480		0.660
40.140		40.000		40.400		0.140		0.400		0.260
38.670		39.000		38.550		0.330		0.450		0.120
36.630		37.000		36.220		0.370		0.780		0.410
39.050		39.000		39.200		0.050		0.200		0.150
36.190		37.000		36.140		0.810		0.860		0.050
34.800		35.000		34.680		0.200		0.320		0.120
40.140		40.000		40.230		0.140		0.230		0.090
39.050		39.000		39.050		0.050		0.050		0.000
39.790		40.000		40.080		0.210		0.080		0.290
38.670		39.000		38.670		0.330		0.330		0.000
40.140		40.000		39.890		0.140		0.110		0.250
41.170		42.000		41.500		0.830		0.500		0.330
38.670		39.000		38.710		0.330		0.290		0.040
39.790		40.000		40.100		0.210		0.100		0.310
34.800		35.000		34.450		0.200		0.550		0.350
36.630		37.000		36.670		0.370		0.330		0.040
39.420		39.000		39.810		0.420		0.810		0.390
39.790		40.000		39.880		0.210		0.120		0.090
39.050		39.000		40.140		0.050		1.140		1.090
40.140		40.000		40.830		0.140		0.830		0.690
0.952		0.786		0.857
