gnote		snote		dnote
42.140		42.000		41.700		0.140		0.300		0.440
47.280		47.000		47.190		0.280		0.190		0.090
51.960		51.000		51.950		0.960		0.950		0.010
47.280		47.000		47.400		0.280		0.400		0.120
47.280		47.000		47.740		0.280		0.740		0.460
51.420		51.000		51.810		0.420		0.810		0.390
49.470		49.000		49.240		0.470		0.240		0.230
47.510		47.000		49.530		0.510		2.530		2.020
49.470		49.000		0.000		0.470		49.000		49.470
51.240		51.000		51.520		0.240		0.520		0.280
44.490		44.000		44.550		0.490		0.550		0.060
42.760		42.000		42.390		0.760		0.390		0.370
51.600		51.000		51.580		0.600		0.580		0.020
49.270		49.000		49.240		0.270		0.240		0.030
51.420		51.000		51.990		0.420		0.990		0.570
47.280		47.000		47.150		0.280		0.150		0.130
44.770		44.000		44.150		0.770		0.150		0.620
47.510		47.000		47.150		0.510		0.150		0.360
44.490		44.000		0.000		0.490		44.000		44.490
42.140		42.000		42.300		0.140		0.300		0.160
51.600		51.000		51.360		0.600		0.360		0.240
49.270		49.000		49.070		0.270		0.070		0.200
47.510		47.000		47.130		0.510		0.130		0.380
49.270		49.000		49.640		0.270		0.640		0.370
51.790		51.000		51.690		0.790		0.690		0.100
44.490		44.000		44.710		0.490		0.710		0.220
42.140		42.000		42.460		0.140		0.460		0.320
51.420		51.000		51.130		0.420		0.130		0.290
49.270		49.000		49.190		0.270		0.190		0.080
0.690		0.552		0.828
