gnote		snote		dnote
0.000		40.000		41.770		40.000		1.770		41.770
40.490		39.000		40.390		1.490		1.390		0.100
41.820		40.000		41.590		1.820		1.590		0.230
40.140		39.000		40.490		1.140		1.490		0.350
40.830		40.000		41.010		0.830		1.010		0.180
42.450		42.000		42.370		0.450		0.370		0.080
40.140		39.000		40.440		1.140		1.440		0.300
40.830		40.000		41.080		0.830		1.080		0.250
45.030		44.000		44.960		1.030		0.960		0.070
42.450		42.000		42.390		0.450		0.390		0.060
40.830		40.000		41.330		0.830		1.330		0.500
40.140		39.000		39.940		1.140		0.940		0.200
39.050		37.000		38.900		2.050		1.900		0.150
36.630		35.000		36.890		1.630		1.890		0.260
42.140		42.000		42.430		0.140		0.430		0.290
40.140		40.000		40.140		0.140		0.140		0.000
39.050		39.000		39.320		0.050		0.320		0.270
42.140		42.000		42.140		0.140		0.140		0.000
40.490		40.000		40.230		0.490		0.230		0.260
39.790		39.000		39.690		0.790		0.690		0.100
37.470		37.000		37.630		0.470		0.630		0.160
43.930		42.000		43.910		1.930		1.910		0.020
41.500		40.000		42.140		1.500		2.140		0.640
39.790		39.000		39.770		0.790		0.770		0.020
37.470		37.000		37.700		0.470		0.700		0.230
40.490		39.000		40.400		1.490		1.400		0.090
37.470		37.000		37.570		0.470		0.570		0.100
35.740		35.000		36.090		0.740		1.090		0.350
41.500		40.000		41.650		1.500		1.650		0.150
40.140		39.000		40.140		1.140		1.140		0.000
41.170		40.000		41.270		1.170		1.270		0.100
39.420		39.000		39.450		0.420		0.450		0.030
40.490		40.000		40.690		0.490		0.690		0.200
41.820		42.000		42.320		0.180		0.320		0.500
40.140		39.000		40.140		1.140		1.140		0.000
41.820		40.000		42.020		1.820		2.020		0.200
36.630		35.000		36.970		1.630		1.970		0.340
37.880		37.000		38.690		0.880		1.690		0.810
39.420		39.000		40.140		0.420		1.140		0.720
41.170		40.000		41.190		1.170		1.190		0.020
40.140		39.000		40.110		1.140		1.110		0.030
40.140		40.000		41.160		0.140		1.160		1.020
0.357		0.214		0.881
