gnote		snote		dnote
33.300		47.000		33.610		1.700		13.390		0.310
34.800		47.000		36.010		0.200		10.990		1.210
40.830		52.000		41.360		0.830		10.640		0.530
35.280		47.000		35.010		0.280		11.990		0.270
32.770		44.000		32.440		0.770		11.560		0.330
36.190		47.000		36.010		1.190		10.990		0.180
41.170		52.000		41.140		1.170		10.860		0.030
41.500		52.000		41.550		1.500		10.450		0.050
37.880		49.000		37.540		0.880		11.460		0.340
34.320		45.000		34.320		1.320		10.680		0.000
37.060		49.000		37.130		0.060		11.870		0.070
40.830		52.000		40.980		0.830		11.020		0.150
37.470		49.000		37.610		0.470		11.390		0.140
37.880		49.000		37.950		0.880		11.050		0.070
41.170		52.000		41.260		1.170		10.740		0.090
37.060		49.000		37.060		0.060		11.940		0.000
34.800		45.000		34.800		1.800		10.200		0.000
39.050		49.000		39.050		2.050		9.950		0.000
36.190		47.000		36.190		1.190		10.810		0.000
36.630		47.000		36.570		1.630		10.430		0.060
32.770		44.000		33.170		0.770		10.830		0.400
28.490		40.000		28.940		0.490		11.060		0.450
32.770		44.000		32.880		0.770		11.120		0.110
36.630		47.000		36.480		1.630		10.520		0.150
32.770		44.000		32.550		0.770		11.450		0.220
36.630		47.000		37.060		1.630		9.940		0.430
40.830		52.000		40.890		0.830		11.110		0.060
36.190		47.000		36.280		1.190		10.720		0.090
40.830		52.000		40.940		0.830		11.060		0.110
41.170		52.000		41.170		1.170		10.830		0.000
36.190		47.000		36.190		1.190		10.810		0.000
36.630		47.000		36.630		1.630		10.370		0.000
32.770		44.000		32.770		0.770		11.230		0.000
29.170		40.000		0.000		1.170		40.000		29.170
33.300		44.000		28.910		1.300		15.090		4.390
37.060		47.000		33.300		2.060		13.700		3.760
32.220		44.000		36.950		0.220		7.050		4.730
37.880		47.000		32.440		2.880		14.560		5.440
40.490		52.000		38.010		0.490		13.990		2.480
36.630		47.000		40.720		1.630		6.280		4.090
41.170		52.000		36.450		1.170		15.550		4.720
41.170		52.000		41.220		1.170		10.780		0.050
36.190		47.000		41.170		1.190		5.830		4.980
43.930		56.000		35.590		0.070		20.410		8.340
44.770		56.000		44.810		0.770		11.190		0.040
40.490		52.000		44.790		0.490		7.210		4.300
0.217		0.000		0.717
